"DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"3428","1429826400","Against Malaria Foundation","GBP","125","Date: invalid date: Sun Apr 08 00:00:00 GMT 1453"
"3428","1429826400","Schistosomiasis Control Initiative","GBP","125","Date: invalid date: Sun Apr 08 00:00:00 GMT 1453"
"3428","1429826400","Deworm the World Initiative","GBP","125","Date: invalid date: Sun Apr 08 00:00:00 GMT 1453"
"3428","1429826400","Project Healthy Children","GBP","125","Date: invalid date: Sun Apr 08 00:00:00 GMT 1453"
"3428","1441321200","Internationl Rescue Committe","GBP","300","Date: invalid date: Sat Nov 12 00:00:00 GMT 1446"
"3428","1441321200","Red Cross","GBP","500","Date: invalid date: Sat Nov 12 00:00:00 GMT 1446"
"3428","1450652400","Kirkens Bymisjon","GBP","76","Date: invalid date: Tue Nov 24 00:00:00 GMT 1461"
"3449","1400433188","Schistosomiasis Control Initiative","USD","300","Date: invalid date: Tue Mar 22 00:00:00 GMT 1412"
"3449","1404716400","Schistosomiasis Control Initiative","USD","351","Date: invalid date: Sat May 10 00:00:00 GMT 1427"
"3449","1406361600","Schistosomiasis Control Initiative","USD","75","Date: invalid date: Tue Apr 18 00:00:00 GMT 1413"
"3449","1406361600","Deworm the World Initiative","USD","75","Date: invalid date: Tue Apr 18 00:00:00 GMT 1413"
"3449","1406361600","Schistosomiasis Control Initiative","USD","29","Date: invalid date: Tue Apr 18 00:00:00 GMT 1413"
"3449","1406361600","Deworm the World Initiative","USD","29","Date: invalid date: Tue Apr 18 00:00:00 GMT 1413"
"3449","1413442800","GiveWell","USD","1200","Date: invalid date: Fri Mar 31 00:00:00 GMT 1424"
"3449","1420185600","Deworm the World Initiative","USD","300","Date: invalid date: Sat Sep 29 00:00:00 GMT 1436"
"3455","1384059600","Deworm the World Initiative","USD","1000","Date: invalid date: Tue Aug 12 00:00:00 GMT 1410"
"3455","1379044800","Kiva.org","USD","11","Date: invalid date: Tue May 21 00:00:00 GMT 1392"
"3492","1416157200","Animal Charity Evaluators","USD","1000","Date: invalid date: Thu Nov 15 00:00:00 GMT 1436"
"3492","1390496400","MAPS","USD","8194","Date: invalid date: Fri Jul 10 00:00:00 GMT 1411"
"3492","1372611600","Animal Ethics","USD","10000","Date: invalid date: Sun May 19 00:00:00 GMT 1381"
"3899","1433199600","Against Malaria Foundation","GBP","45.81","Date: invalid date: Sat Oct 11 00:00:00 GMT 1460"
"3899","1433199600","Schistosomiasis Control Initiative","GBP","45.81","Date: invalid date: Sat Oct 11 00:00:00 GMT 1460"
"3899","1433199600","Deworm the World Initiative","GBP","45.81","Date: invalid date: Sat Oct 11 00:00:00 GMT 1460"
"3899","1433199600","Project Healthy Children","GBP","45.81","Date: invalid date: Sat Oct 11 00:00:00 GMT 1460"
"3899","1430694000","Against Malaria Foundation","GBP","84.6","Date: invalid date: Sat Aug 13 00:00:00 GMT 1446"
"3899","1430694000","Schistosomiasis Control Initiative","GBP","84.6","Date: invalid date: Sat Aug 13 00:00:00 GMT 1446"
"3899","1430694000","Deworm the World Initiative","GBP","84.6","Date: invalid date: Sat Aug 13 00:00:00 GMT 1446"
"3899","1430694000","Project Healthy Children","GBP","84.6","Date: invalid date: Sat Aug 13 00:00:00 GMT 1446"
"3899","1436310000","Against Malaria Foundation","GBP","65.21","Date: invalid date: Mon Jun 30 00:00:00 GMT 1438"
"3899","1436310000","Schistosomiasis Control Initiative","GBP","65.21","Date: invalid date: Mon Jun 30 00:00:00 GMT 1438"
"3899","1436310000","Deworm the World Initiative","GBP","65.21","Date: invalid date: Mon Jun 30 00:00:00 GMT 1438"
"3899","1436310000","Project Healthy Children","GBP","65.21","Date: invalid date: Mon Jun 30 00:00:00 GMT 1438"
"3899","1440716400","Against Malaria Foundation","GBP","68.22","Date: invalid date: Tue May 10 00:00:00 GMT 1463"
"3899","1440716400","Schistosomiasis Control Initiative","GBP","68.22","Date: invalid date: Tue May 10 00:00:00 GMT 1463"
"3899","1440716400","Deworm the World Initiative","GBP","68.22","Date: invalid date: Tue May 10 00:00:00 GMT 1463"
"3899","1440716400","Project Healthy Children","GBP","68.22","Date: invalid date: Tue May 10 00:00:00 GMT 1463"
"3899","1443999600","Against Malaria Foundation","GBP","169.03","Date: invalid date: Wed Jun 11 00:00:00 GMT 1477"
"3899","1443999600","Schistosomiasis Control Initiative","GBP","169.03","Date: invalid date: Wed Jun 11 00:00:00 GMT 1477"
"3899","1443999600","Deworm the World Initiative","GBP","169.03","Date: invalid date: Wed Jun 11 00:00:00 GMT 1477"
"3899","1443999600","Project Healthy Children","GBP","169.03","Date: invalid date: Wed Jun 11 00:00:00 GMT 1477"
"3899","1451779200","Against Malaria Foundation","GBP","172.76","Date: invalid date: Mon Jul 08 00:00:00 GMT 1482"
"3899","1451779200","Schistosomiasis Control Initiative","GBP","172.76","Date: invalid date: Mon Jul 08 00:00:00 GMT 1482"
"3899","1451779200","Deworm the World Initiative","GBP","172.76","Date: invalid date: Mon Jul 08 00:00:00 GMT 1482"
"3899","1451779200","Project Healthy Children","GBP","172.76","Date: invalid date: Mon Jul 08 00:00:00 GMT 1482"
"4007","1427756400","Against Malaria Foundation","GBP","1250","Date: invalid date: Mon Sep 07 00:00:00 GMT 1450"
"4007","1424304000","Schistosomiasis Control Initiative","GBP","2500","Date: invalid date: Mon May 13 00:00:00 GMT 1437"
"4007","1425168000","Doctors Without Borders","GBP","1250","Date: invalid date: Sat Feb 24 00:00:00 GMT 1448"
"4007","1425254400","Giving What We Can Trust","GBP","2500","Date: invalid date: Sat Jan 17 00:00:00 GMT 1439"
"4007","1425254400","Oxfam","GBP","2500","Date: invalid date: Sat Jan 17 00:00:00 GMT 1439"
"4066","1357362000","Against Malaria Foundation","USD","200","Date: invalid date: Thu May 22 00:00:00 GMT 1365"
"4066","1357362000","Deworm the World Initiative","USD","100","Date: invalid date: Thu May 22 00:00:00 GMT 1365"
"4066","1357362000","PSI, Fistula","USD","200","Date: invalid date: Thu May 22 00:00:00 GMT 1365"
"4066","1357362000","Heal the Hood (RSA)","USD","500","Date: invalid date: Thu May 22 00:00:00 GMT 1365"
"4066","1357362000","Schistosomiasis Control Initiative","USD","100","Date: invalid date: Thu May 22 00:00:00 GMT 1365"
"4066","1388898000","Heal the Hood/Abahlali (RSA)","USD","1000","Date: invalid date: Thu Mar 25 00:00:00 GMT 1417"
"4066","1397880000","Possible Health","USD","100","Date: invalid date: Mon Mar 31 00:00:00 GMT 1404"
"4066","1404964800","Against Malaria Foundation","USD","120","Date: invalid date: Sat Jan 20 00:00:00 GMT 1425"
"4066","1420002000","Heal the Hood/Abahlali","USD","1000","Date: invalid date: Tue May 22 00:00:00 GMT 1425"
"4066","1357362000","Abahlali/Heal the Hood","USD","1500","Date: invalid date: Thu May 22 00:00:00 GMT 1365"
"4066","1415595600","AnotherLightUp","USD","100","Date: invalid date: Tue Mar 01 00:00:00 GMT 1435"
"4069","1401606000","Vegan Outreach","USD","2000","Date: invalid date: Tue May 05 00:00:00 GMT 1422"
"4069","1402556400","The Life You Can Save","USD","5000","Date: invalid date: Fri Jan 07 00:00:00 GMT 1424"
"4069","1404457200","EA Retreat","USD","2150","Date: invalid date: Sun May 18 00:00:00 GMT 1427"
"4069","1403420400","AR Conference","USD","235","Date: invalid date: Tue Jul 05 00:00:00 GMT 1407"
"4069","1418284800","Wikipedia","USD","50","Date: invalid date: Fri May 22 00:00:00 GMT 1433"
"4069","1355385600","Andando","USD","1000","Date: invalid date: Wed Jun 01 00:00:00 GMT 1373"
"4069","1355385600","Planned Parenthood Global","USD","250","Date: invalid date: Wed Jun 01 00:00:00 GMT 1373"
"4069","1355385600","Against Malaria Foundation","USD","750","Date: invalid date: Wed Jun 01 00:00:00 GMT 1373"
"4069","1355385600","GiveDirectly","USD","125","Date: invalid date: Wed Jun 01 00:00:00 GMT 1373"
"4069","1355385600","Schistosomiasis Control Initiative","USD","125","Date: invalid date: Wed Jun 01 00:00:00 GMT 1373"
"4069","1355385600","GiveWell","USD","125","Date: invalid date: Wed Jun 01 00:00:00 GMT 1373"
"4069","1386057600","Humane League","USD","400","Date: invalid date: Sat Feb 19 00:00:00 GMT 1407"
"4069","1386057600","Vegan Outreach","USD","436","Date: invalid date: Sat Feb 19 00:00:00 GMT 1407"
"4069","1386057600","Non Human Animal Rights Project","USD","100","Date: invalid date: Sat Feb 19 00:00:00 GMT 1407"
"4069","1388476800","Andando","USD","250","Date: invalid date: Fri Jun 13 00:00:00 GMT 1410"
"4069","1386057600","Token Donations","USD","125","Date: invalid date: Sat Feb 19 00:00:00 GMT 1407"
"4069","1324022400","Andando","USD","875","Date: invalid date: Mon Aug 27 00:00:00 GMT 1330"
"4069","1324022400","Against Malaria Foundation","USD","390","Date: invalid date: Mon Aug 27 00:00:00 GMT 1330"
"4069","1324022400","Schistosomiasis Control Initiative","USD","195","Date: invalid date: Mon Aug 27 00:00:00 GMT 1330"
"4069","1324022400","Token Donations","USD","180","Date: invalid date: Mon Aug 27 00:00:00 GMT 1330"
"4069","1292572800","Village Reach","USD","100","Date: invalid date: Fri May 01 00:00:00 GMT 1304"
"4069","1292572800","Andando","USD","500","Date: invalid date: Fri May 01 00:00:00 GMT 1304"
"4069","1292572800","Token Donations","USD","145","Date: invalid date: Fri May 01 00:00:00 GMT 1304"
"4069","1418284800","Token Donations","USD","105","Date: invalid date: Fri May 22 00:00:00 GMT 1433"
"4069","1424678400","Mercy For Animals","USD","2000","Date: invalid date: Thu Jun 29 00:00:00 GMT 1452"
"4069","1432018800","Vegan Outreach","USD","250","Date: invalid date: Tue Feb 03 00:00:00 GMT 1456"
"4069","1433314800","Vegan Outreach","USD","250","Date: invalid date: Tue Aug 20 00:00:00 GMT 1448"
"4069","1435647600","Vegan Outreach","USD","2000","Date: invalid date: Tue Jan 20 00:00:00 GMT 1461"
"4069","1451548800","Humane League","USD","80","Date: invalid date: Sun Jul 04 00:00:00 GMT 1479"
"4069","1451548800","Centre for Effective Altruism","USD","200","Date: invalid date: Sun Jul 04 00:00:00 GMT 1479"
"4069","1451548800","Syrian Refugee Relief","USD","250","Date: invalid date: Sun Jul 04 00:00:00 GMT 1479"
"4069","1451548800","Daniel Bradley Cancer Fund","USD","100","Date: invalid date: Sun Jul 04 00:00:00 GMT 1479"
"4069","1434351600","EAG","USD","400","Date: invalid date: Sun Mar 19 00:00:00 GMT 1441"
"4069","1441004400","GiveDirectly","USD","50","Date: invalid date: Sun Dec 17 00:00:00 GMT 1452"
"4069","1451548800","Vegan Outreach","USD","855","Date: invalid date: Sun Jul 04 00:00:00 GMT 1479"
"4429","1363564800","GiveWell (regrant)","USD","500","Date: invalid date: Thu Sep 20 00:00:00 GMT 1380"
"4429","1370214000","GiveDirectly","USD","1000","Date: invalid date: Wed Aug 13 00:00:00 GMT 1382"
"4429","1386115200","GiveWell (regrant)","USD","1000","Date: invalid date: Tue Jan 25 00:00:00 GMT 1401"
"4429","1419206400","GiveWell (regrant)","GBP","812.5","Date: invalid date: Fri Feb 07 00:00:00 GMT 1438"
"4429","1426204800","GiveWell (regrant)","GBP","462.5","Date: invalid date: Tue Sep 20 00:00:00 GMT 1440"
"4429","1426204800","GiveWell","USD","100","Date: invalid date: Tue Sep 20 00:00:00 GMT 1440"
"4429","1426204800","Centre for Effective Altruism","GBP","100","Date: invalid date: Tue Sep 20 00:00:00 GMT 1440"
"4429","1432940400","GiveWell (regrant)","GBP","750","Date: invalid date: Thu Nov 03 00:00:00 GMT 1440"
"4429","1432940400","GiveWell","USD","100","Date: invalid date: Thu Nov 03 00:00:00 GMT 1440"
"4429","1432940400","Giving What We Can","GBP","125","Date: invalid date: Thu Nov 03 00:00:00 GMT 1440"
"4429","1440975600","Machine Intelligence Research Institute","USD","1000","Date: invalid date: Sun May 01 00:00:00 GMT 1463"
"4429","1443826800","GiveWell (regrant)","GBP","250","Date: invalid date: Fri May 13 00:00:00 GMT 1468"
"4429","1446249600","GiveWell (regrant)","GBP","250","Date: invalid date: Sun Mar 13 00:00:00 GMT 1474"
"4429","1446249600","GiveWell","USD","200","Date: invalid date: Sun Mar 13 00:00:00 GMT 1474"
"4429","1450396800","Centre for Effective Altruism","GBP","625","Date: invalid date: Sat Oct 12 00:00:00 GMT 1471"
"4429","1450396800","GiveWell (regrant)","GBP","250","Date: invalid date: Sat Oct 12 00:00:00 GMT 1471"
"4790","1388995200","Animal Charity Evaluators","USD","2500","Date: invalid date: Mon May 26 00:00:00 GMT 1410"
"4790","1400137200","Animal Charity Evaluators","USD","2000","Date: invalid date: Tue Sep 17 00:00:00 GMT 1420"
"4790","1400137200","Vegan Outreach","USD","2200","Date: invalid date: Tue Sep 17 00:00:00 GMT 1420"
"4790","1400137200","The Humane League","USD","1100","Date: invalid date: Tue Sep 17 00:00:00 GMT 1420"
"4790","1400137200","Mercy for Animals","USD","1100","Date: invalid date: Tue Sep 17 00:00:00 GMT 1420"
"4790","1405407600","Animal Charity Evaluators","USD","800","Date: invalid date: Thu Jan 20 00:00:00 GMT 1429"
"4790","1411801200","America For Animals","USD","200","Date: invalid date: Tue Nov 12 00:00:00 GMT 1420"
"4804","1415318400","Against Malaria Foundation","GBP","312.5","Date: invalid date: Wed Jun 29 00:00:00 GMT 1440"
"4804","1415318400","Schistosomiasis Control Initiative","GBP","312.5","Date: invalid date: Wed Jun 29 00:00:00 GMT 1440"
"4804","1415318400","Deworm the World Initiative","GBP","312.5","Date: invalid date: Wed Jun 29 00:00:00 GMT 1440"
"4804","1415318400","Project Healthy Children","GBP","312.5","Date: invalid date: Wed Jun 29 00:00:00 GMT 1440"
"4804","1416700800","The Humane League","GBP","200","Date: invalid date: Thu Dec 09 00:00:00 GMT 1423"
"4804","1416700800","Animal Charity Evaluators","GBP","105","Date: invalid date: Thu Dec 09 00:00:00 GMT 1423"
"4804","1418342400","Against Malaria Foundation","GBP","142.44","Date: invalid date: Sun Apr 27 00:00:00 GMT 1427"
"4804","1418342400","Schistosomiasis Control Initiative","GBP","142.44","Date: invalid date: Sun Apr 27 00:00:00 GMT 1427"
"4804","1418342400","Deworm the World Initiative","GBP","142.44","Date: invalid date: Sun Apr 27 00:00:00 GMT 1427"
"4804","1418342400","Project Healthy Children","GBP","142.44","Date: invalid date: Sun Apr 27 00:00:00 GMT 1427"
"4804","1418342400","Animal Equality","GBP","455.8","Date: invalid date: Sun Apr 27 00:00:00 GMT 1427"
"4804","1419465600","Against Malaria Foundation","GBP","4.69","Date: invalid date: Wed Jan 29 00:00:00 GMT 1438"
"4804","1419465600","Schistosomiasis Control Initiative","GBP","4.69","Date: invalid date: Wed Jan 29 00:00:00 GMT 1438"
"4804","1419465600","Deworm the World Initiative","GBP","4.69","Date: invalid date: Wed Jan 29 00:00:00 GMT 1438"
"4804","1419465600","Project Healthy Children","GBP","4.69","Date: invalid date: Wed Jan 29 00:00:00 GMT 1438"
"4804","1419465600","Animal Equality","GBP","18.75","Date: invalid date: Wed Jan 29 00:00:00 GMT 1438"
"4804","1423094400","GPG","GBP","50","Date: invalid date: Sat Sep 17 00:00:00 GMT 1435"
"4804","1423699200","Against Malaria Foundation","GBP","62.5","Date: invalid date: Thu Nov 08 00:00:00 GMT 1453"
"4804","1423699200","Schistosomiasis Control Initiative","GBP","62.5","Date: invalid date: Thu Nov 08 00:00:00 GMT 1453"
"4804","1423699200","Deworm the World Initiative","GBP","62.5","Date: invalid date: Thu Nov 08 00:00:00 GMT 1453"
"4804","1423699200","Project Healthy Children","GBP","62.5","Date: invalid date: Thu Nov 08 00:00:00 GMT 1453"
"4804","1431471600","Against Malaria Foundation","GBP","312.5","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"4804","1431471600","Schistosomiasis Control Initiative","GBP","312.5","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"4804","1431471600","Deworm the World Initiative","GBP","312.5","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"4804","1431471600","Project Healthy Children","GBP","312.5","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"4804","1435878000","Against Malaria Foundation","GBP","80","Date: invalid date: Tue Jan 24 00:00:00 GMT 1464"
"4804","1435878000","Schistosomiasis Control Initiative","GBP","80","Date: invalid date: Tue Jan 24 00:00:00 GMT 1464"
"4804","1435878000","Deworm the World Initiative","GBP","80","Date: invalid date: Tue Jan 24 00:00:00 GMT 1464"
"4804","1435878000","Project Healthy Children","GBP","80","Date: invalid date: Tue Jan 24 00:00:00 GMT 1464"
"4804","1443913200","UNHCR","GBP","130","Date: invalid date: Wed Apr 04 00:00:00 GMT 1459"
"4818","1356908400","Groenn-Hagen Bjoerke Malawi Foundation","USD","3400","Date: invalid date: Wed May 30 00:00:00 GMT 1386"
"4818","1419980400","Schistosomiasis Control Initiative","USD","1050","Date: invalid date: Sat Mar 06 00:00:00 GMT 1428"
"4818","1419980400","Red Cross","EUR","25","Date: invalid date: Sat Mar 06 00:00:00 GMT 1428"
"4818","1451516400","Against Malaria Foundation","EUR","155","Date: invalid date: Sun Sep 06 00:00:00 GMT 1472"
"4818","1419980400","Amnesty International","EUR","25","Date: invalid date: Sat Mar 06 00:00:00 GMT 1428"
"4818","1440972000","Stiftelsen Effekt","EUR","1175","Date: invalid date: Fri Jun 22 00:00:00 GMT 1453"
"4818","1440972000","Effektiv Altruisme NTNU","EUR","300","Date: invalid date: Fri Jun 22 00:00:00 GMT 1453"
"4854","1418364000","80,000 Hours","USD","914","Date: invalid date: Tue Nov 13 00:00:00 GMT 1431"
"4870","1325289600","Against Malaria Foundation","USD","85","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"4870","1405569600","GiveDirectly","USD","5000","Date: invalid date: Sat Nov 12 00:00:00 GMT 1435"
"4870","1423868400","GiveDirectly","USD","100","Date: invalid date: Tue Jan 30 00:00:00 GMT 1453"
"4870","1424041200","GiveDirectly","USD","100","Date: invalid date: Mon Jul 14 00:00:00 GMT 1427"
"4880","1409094000","Against Malaria Foundation","GBP","20","Date: invalid date: Tue Aug 13 00:00:00 GMT 1420"
"4880","1409094000","Schistosomiasis Control Initiative","GBP","20","Date: invalid date: Tue Aug 13 00:00:00 GMT 1420"
"4880","1409094000","Deworm the World Initiative","GBP","20","Date: invalid date: Tue Aug 13 00:00:00 GMT 1420"
"4880","1409094000","Project Healthy Children","GBP","20","Date: invalid date: Tue Aug 13 00:00:00 GMT 1420"
"4880","1422748800","Against Malaria Foundation","GBP","25","Date: invalid date: Sun Mar 05 00:00:00 GMT 1452"
"4880","1422748800","Schistosomiasis Control Initiative","GBP","25","Date: invalid date: Sun Mar 05 00:00:00 GMT 1452"
"4880","1422748800","Deworm the World Initiative","GBP","25","Date: invalid date: Sun Mar 05 00:00:00 GMT 1452"
"4880","1422748800","Project Healthy Children","GBP","25","Date: invalid date: Sun Mar 05 00:00:00 GMT 1452"
"4880","1447027200","Against Malaria Foundation","GBP","50","Date: invalid date: Sat Oct 18 00:00:00 GMT 1466"
"4880","1447027200","Schistosomiasis Control Initiative","GBP","50","Date: invalid date: Sat Oct 18 00:00:00 GMT 1466"
