"DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"345-d6f75bb294d35d25f06ca0694e77c5a7","345","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","145.07","Id not specified in an update call"
"346-0841aba6761062019399c67a93acc19f","346","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","837.72","Id not specified in an update call"
"346-3f133e4e95150c7be2415b3f9b29044a","346","2012-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","855.9","Id not specified in an update call"
"346-855bfaea487281a5ae9137ea854a71b9","346","2014-04-04T23:00:00.000Z","a0758000002kNGHAA2","GBP","134","Id not specified in an update call"
"348-a89f25b700c0acbf8c1be4d111d74533","348","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","15000","Id not specified in an update call"
"349-4b19c5bbeee4a20b04f2b4e1786d8d9a","349","2013-07-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","3121.78","Id not specified in an update call"
"349-315333eb59c9363678e9a2f7b160ae35","349","2013-12-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","3121.33","Id not specified in an update call"
"349-afaa5071b21e46cc21a93f7f05dd9e29","349","2011-04-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","1800","Id not specified in an update call"
"349-00beb296fdf666bdd0b9d3d44eb2f1e7","349","2012-09-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","2378.02","Id not specified in an update call"
"349-136768e92510e0704751b52af7e494f2","349","2014-04-27T23:00:00.000Z","a0758000002kNNlAAM","GBP","4287.5","Id not specified in an update call"
"349-c79d970a4a9fccbc48e1899567b82508","349","2014-10-29T00:00:00.000Z","a0758000002kNNlAAM","GBP","4275.96","Id not specified in an update call"
"349-8ff736811f28918d25d9259857b86a02","349","2015-07-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","12510.89","Id not specified in an update call"
"349-b3fa5c5bfafca811368e4b038be1fdf9","349","2016-04-06T23:00:00.000Z","a0758000002kNNlAAM","GBP","7503.01","Id not specified in an update call"
"350-83879ef7dc46e3bbdeaebd423ca3fc9c","350","2014-12-12T00:00:00.000Z","a0758000002kNDHAA2","GBP","740","Id not specified in an update call"
"351-536fb5ab9bde0bbeded430ff15f887fd","351","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","63.4","Id not specified in an update call"
"351-a8095825e43e0206bee32cc8efc33cde","351","2014-12-04T00:00:00.000Z","a0758000002kNHbAAM","USD","314","Id not specified in an update call"
"351-7572152a0aacb56f33eb535e1e22a96c","351","2014-12-04T00:00:00.000Z","a0758000002kNIAAA2","GBP","50","Id not specified in an update call"
"352-86c58701c14c3cb2b0a74147dfe5ec13","352","2014-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-c75a149ae8b4af87a505016886b94d7d","352","2014-03-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-581ffdbdcddf8ec9aed32eda30aa060e","352","2014-02-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-7b76eb68b133fabfb73b51a3021ef912","352","2014-01-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-3b461900c4ed49dd9c50a62ed19fe521","352","2013-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-a2625906e5c7db8462f35c9c40ae0c3d","352","2013-02-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-25e859f482b63ca39b5518683fd9a127","352","2013-03-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-50b41984bd29c0a954dab393d2b625fd","352","2013-04-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-b3467987ef077f0534f8ce2dc501819c","352","2013-04-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","100","Id not specified in an update call"
"352-313121b17e76cb72e6fff8483f5b6f99","352","2013-06-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-9c6a83e5f9cbc6bf291c7a9111971174","352","2013-06-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-da4f8ad17cbbd67a798e33f4ee2766d4","352","2013-07-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-a3bfe935950ac94d5009bce9fc0791a8","352","2013-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Id not specified in an update call"
"352-6026990b2f734090c26908aad525997b","352","2013-11-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","250","Id not specified in an update call"
"352-d5205509c131cf0fcf4d93bd87034c6a","352","2013-12-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","250","Id not specified in an update call"
"352-c9514bd6da841ac08eeba8768f6bb859","352","2011-07-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-27d1be5948f952c3d4728c53b7bf2b47","352","2011-08-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-912680538ec6299dc770e60e26bd790e","352","2011-08-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-94ffb1ba9bfcf2d0fe243dfbe921b32d","352","2011-11-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-46d41516241e4f2f752327ff5aa089a5","352","2011-09-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-887942d55b3b76d9915fd12cb809965e","352","2011-12-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-bf078edd87361f8e314cf95bd0af9cf2","352","2011-04-10T23:00:00.000Z","a0758000002kNNlAAM","GBP","700","Id not specified in an update call"
"352-6acabc709597be7d1a138360fb204df4","352","2012-01-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","232.88","Id not specified in an update call"
"352-519443c109918baf611fdaa5dad0f778","352","2012-01-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","69.99","Id not specified in an update call"
"352-f8d4b589e6595a4f374e51336d28b70d","352","2012-03-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-ce56310e51758c73cfdba88627ad7e46","352","2012-04-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-78e4bf7ac7e456d9cd1eecad94b25d17","352","2012-03-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-f75bb8ffad67c1ac793e5f4d4261b08b","352","2012-06-07T23:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-cfd01947f23e34aae3c9f2035bcc2e6e","352","2012-07-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-5753375d787ace3667cca5a5f6c76031","352","2012-08-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-32b5e1234d382f406cc598587d61d0f4","352","2012-09-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-ee19bb0bd57b1b79a58d1ad9c38ebac0","352","2012-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","195.52","Id not specified in an update call"
"352-11e3359b8557db0d9db5c5798135b5a9","352","2012-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","149.4","Id not specified in an update call"
"352-f9f2b935bc781e30b9b3f9bd43b0c2e1","352","2012-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-b6f9859c78adaad26316c405c408860c","352","2012-12-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Id not specified in an update call"
"352-aee643659202c82bf2766e0f81bcd494","352","2013-06-05T23:00:00.000Z","a0758000002kNMBAA2","GBP","56.33","Id not specified in an update call"
"352-f593811ff83829f5c62829dc80654187","352","2012-08-19T23:00:00.000Z","a0758000002kNMBAA2","GBP","39.55","Id not specified in an update call"
"352-18cb8d4291e3a145e7f4936e9eb81d78","352","2014-04-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","25","Id not specified in an update call"
"352-bf3560ff8707f16b586e49c9e2dd6edb","352","2012-05-03T23:00:00.000Z","a0758000002kNDHAA2","USD","9.53","Id not specified in an update call"
"352-3f4398b4dd5e6d90ffe3508a5e4b0d17","352","2012-12-10T00:00:00.000Z","a0758000002kNDHAA2","GBP","4.99","Id not specified in an update call"
"352-609d57a7a816569583c51e763bb51470","352","2013-12-13T00:00:00.000Z","a0758000002kNNEAA2","GBP","50","Id not specified in an update call"
"352-4af2e43e64c677884167554ef7886fef","352","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","796.66","Id not specified in an update call"
"352-c4ae1a6f212b07dcd36b18ed78bac3fa","352","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","531.83","Id not specified in an update call"
"352-c47d65580a81fb9d68ac44c6f227f450","352","2012-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","9.89","Id not specified in an update call"
"352-a0579aba412c4799c663fea916119cfb","352","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","612.5","Id not specified in an update call"
"352-02b93a15075d042f4bbdf0e6d2aefc5d","352","2013-12-31T00:00:00.000Z","a0758000002kNNEAA2","GBP","12.5","Id not specified in an update call"
"352-21bda84c3e6c6dbe5b2929fb5ad6640a","352","2013-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","14.08","Id not specified in an update call"
"352-dc40d6c43b981f03fdad6181caef2bed","352","2011-09-15T23:00:00.000Z","a0758000002kNNlAAM","GBP","95","Id not specified in an update call"
"352-23168505352792c1009c1a08d5520176","352","2014-04-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-632859302a982d602505d67614ec2d07","352","2014-06-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-20e1209c2a18fdb15cd91331cd1e0a2a","352","2014-06-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-817c45b5a916625b9082a7b1fe0facad","352","2014-07-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Id not specified in an update call"
"352-bfaed43096705712d369a8215049157e","352","2014-08-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-35fe5f89124b907808dbcb123ce0fd81","352","2014-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-23eaea300acd7432ac8d7772526ab7d4","352","2014-09-29T23:00:00.000Z","a0758000002kNHwAAM","USD","100","Id not specified in an update call"
"352-928c9f88ac2652a62b4b68f3fb5aeb5e","352","2014-11-02T00:00:00.000Z","a0758000002kNHwAAM","GBP","100","Id not specified in an update call"
"352-d78fe3d945cfa3cdbca680d453b125e2","352","2014-11-02T00:00:00.000Z","a0758000002kNHwAAM","GBP","25","Id not specified in an update call"
"352-de01ddc72081425d82ec1709f082f47f","352","2014-11-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-7bc190f6f77770d0c7a42868ffa60f7a","352","2014-11-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","287.5","Id not specified in an update call"
"352-c2a45d57313f6d89f1d994d3f9df9293","352","2014-11-28T00:00:00.000Z","a0758000002kNHwAAM","GBP","250","Id not specified in an update call"
"352-f7761fc899320b6fc4e00405d0f1bda1","352","2015-01-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-1dd73d97ed602854c2327eb7d8aaae56","352","2015-02-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-e50491ce4c24aa32a5cdce5c54100547","352","2015-03-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-7c41798acbfe3c337bac87d77dc74517","352","2015-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-21cfcf9ca43334d97623f8889b80eb8f","352","2015-04-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-682aebcf69d1e2e3e75e6040b834ef6e","352","2015-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-d278eb4e335f1776756b110b61407826","352","2015-06-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-a04d5400ca9c8d2440adba677aa62aa0","352","2015-07-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-e463f37dfca533f2a0b0338cb5f7cf06","352","2015-08-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-64bd3f20c9902738582b91d2d23f7886","352","2015-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-0244264243f74267826d5fc1a4a1c9d8","352","2015-11-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-a85ccd132f278b1d63b69ef1440493fa","352","2016-01-10T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-c0aa98d41a7b80a7fa4350ac1d38be1f","352","2016-01-10T00:00:00.000Z","a0758000002kNMBAA2","GBP","66.78","Id not specified in an update call"
"352-f0888c9c0e8313bdb94dbc63c4ce2999","352","2016-02-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-2c1e95de27ade876af3ffc00ac32d627","352","2016-03-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-e5d5a8504ac75095f4f7ae43aab8f8db","352","2016-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-5a0ae7db3d341048ec80738580c692f1","352","2016-04-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"352-47da5f6b89a068f8cf4bc4d7d02be966","352","2016-05-21T23:00:00.000Z","a0758000002kNMBAA2","GBP","14.8","Id not specified in an update call"
"352-35369c3775e4a6187d8d6ea3c5f4f1f5","352","2016-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Id not specified in an update call"
"354-9ad93ec75ced63ae2702ff709c03ffce","354","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","4500","Id not specified in an update call"
"354-ec3c132f581b493708ab7d0d32678660","354","2014-10-15T04:00:00.000Z","a074E000000Hz57QAC","USD","10000","Id not specified in an update call"
"354-4abe3dd516cb079e770ec74ed1bea478","354","2013-10-15T23:00:00.000Z","a0758000002kNDGAA2","USD","8500","Id not specified in an update call"
"354-16acbd627ef48cdef6fd9f63e42dc37b","354","2014-12-31T05:00:00.000Z","a074E000000Hz57QAC","USD","3000","Id not specified in an update call"
"354-b7d2630cccf6f67feac0a12caaaa21c7","354","2014-12-31T05:00:00.000Z","a074E000000Hz57QAC","USD","2000","Id not specified in an update call"
"354-0ab007d9097f4d22ba448cd7a4a17e34","354","2015-12-29T05:00:00.000Z","a074E000000Hz57QAC","USD","3000","Id not specified in an update call"
"354-e82c2a0e23b7083aa51b2de6b5afee14","354","2015-12-30T05:00:00.000Z","a074E000000Hz57QAC","USD","3000","Id not specified in an update call"
"354-44c6407372d6da98fce21a8feb4cb1e9","354","2015-12-30T05:00:00.000Z","a074E000000Hz57QAC","USD","6000","Id not specified in an update call"
"354-20e0158478532aac5b69cc3393e32ea5","354","2014-10-15T04:00:00.000Z","a074E000000Hz57QAC","USD","2000","Id not specified in an update call"
"355-ec804d31368ed41035d487e195c18d17","355","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","351","Id not specified in an update call"
"355-68c4e7cb71ef950baf601be7103ee1f3","355","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","158.5","Id not specified in an update call"
"355-b9aac36896b707ba8a3ca3c8d18283a5","355","2012-12-31T00:00:00.000Z","a0758000002kNHwAAM","USD","317","Id not specified in an update call"
"358-aa4b314b9ecddbd11523526908f697f5","358","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","100","Id not specified in an update call"
"358-0c1ede94e5da4ebb0bac9f2c7fdb0440","358","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","246.01","Id not specified in an update call"
"358-e446090a80ca770e58243ff09d6307c8","358","2011-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","15.6","Id not specified in an update call"
"358-af102dbd111eb48152d38399138647a9","358","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","24.8","Id not specified in an update call"
"358-60281de837639b52d3fb4273be285f06","358","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","554.75","Id not specified in an update call"
"358-34d3c45e0b00edc8cab285e78cc49b92","358","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","554.75","Id not specified in an update call"
"358-8e73e78ed3a136e189a35f80f96afc05","358","2012-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","554.75","Id not specified in an update call"
"360-75500fc8406d016435bd68438183fee1","360","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","162.5","Id not specified in an update call"
"362-bdb5a726da866d0f8862204f70dc8898","362","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","500","Id not specified in an update call"
"362-229bc7a38e0b38f1da5b818e92d113f9","362","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","2340","Id not specified in an update call"
"362-eadd85709ec28104d376d6f72ec82213","362","2011-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","500","Id not specified in an update call"
"362-c8523dee73f42f14bb95be9de0561db7","362","2012-12-31T05:00:00.000Z","a0758000002kNDHAA2","USD","1000","Id not specified in an update call"
"362-fa2e18db324a9d7afb1e80fbcdeba9fe","362","2012-12-31T05:00:00.000Z","a0758000002kNGHAA2","USD","1000","Id not specified in an update call"
"362-8e853a9c33e8cc88080df48516b862b3","362","2012-12-31T05:00:00.000Z","a0758000002kNMQAA2","USD","500","Id not specified in an update call"
"362-56eb2e83eaab59863153bc82a82b0fe4","362","2012-12-31T05:00:00.000Z","a0758000002kNMmAAM","USD","500","Id not specified in an update call"
"362-fdfe8794df6b500f047a7eb1c850f3bd","362","2013-12-31T05:00:00.000Z","a0758000002kNDHAA2","USD","2000","Id not specified in an update call"
"362-c4e1162a4f1c9bff8cec380d00d7ef0e","362","2013-12-31T05:00:00.000Z","a0758000002kNMyAAM","USD","1000","Id not specified in an update call"
"362-6bde635ab8ce727523839c1ac1ed5edc","362","2013-12-31T05:00:00.000Z","a0758000002kNMQAA2","USD","500","Id not specified in an update call"
"362-0112f8ab0a30a4343c5fc9c9ba026bc2","362","2013-12-31T05:00:00.000Z","a0758000002kNMmAAM","USD","500","Id not specified in an update call"
"362-918bd1ce55bda6ca0145015804f1b63d","362","2013-12-31T05:00:00.000Z","a0758000002kNHwAAM","USD","500","Id not specified in an update call"
"362-04182e037eba43348283f84e5d0d6b94","362","2013-12-31T05:00:00.000Z","a0758000002kNMyAAM","USD","500","Id not specified in an update call"
