"ID","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DR8fQAG","977","2014-10-11T23:00:00.000Z","a0758000002kNGHAA2","GBP","250","Item Created"
"a064E000004DR8gQAG","977","2014-12-23T00:00:00.000Z","a0758000002kNIAAA2","GBP","6000","Item Created"
"a064E000004DR8hQAG","977","2015-05-29T23:00:00.000Z","a0758000002kNF9AAM","GBP","1000","Item Created"
"a064E000004DR8iQAG","977","2015-08-23T23:00:00.000Z","a0758000002kNNlAAM","GBP","1250","Item Created"
"a064E000004DR8jQAG","977","2015-08-23T23:00:00.000Z","a0758000002kNGHAA2","GBP","1250","Item Created"
"a064E000004DR8kQAG","977","2015-10-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","500","Item Created"
"a064E000004DR8lQAG","977","2015-11-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DR8mQAG","977","2015-11-28T00:00:00.000Z","a0758000002kNGHAA2","GBP","250","Item Created"
"a064E000004DR8nQAG","977","2015-12-29T00:00:00.000Z","a0758000002kNF9AAM","GBP","1250","Item Created"
"a064E000004DR8oQAG","992","2013-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","269","Item Created"
"a064E000004DR8pQAG","992","2014-04-22T23:00:00.000Z","a0758000002kNGmAAM","GBP","500","Item Created"
"a064E000004DR8qQAG","992","2013-01-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DR8rQAG","992","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","645","Item Created"
"a064E000004DR8sQAG","992","2013-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","161","Item Created"
"a064E000004DR8tQAG","993","2015-03-24T07:00:00.000Z","a0758000002kNNlAAM","GBP","180","Item Created"
"a064E000004DR8uQAG","1000","2014-06-19T23:00:00.000Z","a0758000002kNIAAA2","GBP","621.69","Item Created"
"a064E000004DR8vQAG","1000","2014-05-05T23:00:00.000Z","a0758000002kNIAAA2","GBP","621.69","Item Created"
"a064E000004DR8wQAG","1000","2014-04-05T23:00:00.000Z","a0758000002kNIAAA2","GBP","621.69","Item Created"
"a064E000004DR8xQAG","1004","2015-01-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","1031.25","Item Created"
"a064E000004DR8yQAG","1004","2015-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","1031.25","Item Created"
"a064E000004DR8zQAG","1004","2015-01-01T00:00:00.000Z","a0758000002kNGHAA2","GBP","1031.25","Item Created"
"a064E000004DR90QAG","1004","2015-01-01T00:00:00.000Z","a0758000002kNMyAAM","GBP","1031.25","Item Created"
"a064E000004DR91QAG","1004","2016-01-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","1093.75","Item Created"
"a064E000004DR92QAG","1004","2016-01-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","1093.75","Item Created"
"a064E000004DR93QAG","1004","2016-01-03T00:00:00.000Z","a0758000002kNGHAA2","GBP","1093.75","Item Created"
"a064E000004DR94QAG","1004","2016-01-03T00:00:00.000Z","a0758000002kNMyAAM","GBP","1093.75","Item Created"
"a064E000004DR95QAG","1030","2014-08-25T23:00:00.000Z","a0758000002kNNEAA2","GBP","375","Item Created"
"a064E000004DR96QAG","1030","2015-10-02T23:00:00.000Z","a0758000002kNPcAAM","GBP","250","Item Created"
"a064E000004DR97QAG","1030","2015-11-05T00:00:00.000Z","a0758000002kNDHAA2","GBP","375","Item Created"
"a064E000004DR98QAG","1030","2015-11-19T00:00:00.000Z","a0758000002kNPdAAM","GBP","25","Item Created"
"a064E000004DR99QAG","1034","2014-03-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9AQAW","1034","2014-02-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9BQAW","1034","2014-01-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9CQAW","1034","2014-01-07T00:00:00.000Z","a0758000002kNOTAA2","GBP","12.5","Item Created"
"a064E000004DR9DQAW","1034","2014-02-07T00:00:00.000Z","a0758000002kNOTAA2","GBP","12.5","Item Created"
"a064E000004DR9EQAW","1034","2014-03-07T00:00:00.000Z","a0758000002kNOTAA2","GBP","12.5","Item Created"
"a064E000004DR9FQAW","1034","2014-04-06T23:00:00.000Z","a0758000002kNOTAA2","GBP","12.5","Item Created"
"a064E000004DR9GQAW","1034","2014-04-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9HQAW","1034","2014-04-21T23:00:00.000Z","a0758000002kNQAAA2","GBP","625","Item Created"
"a064E000004DR9IQAW","1034","2014-03-19T00:00:00.000Z","a0758000002kNQAAA2","GBP","631.25","Item Created"
"a064E000004DR9JQAW","1034","2014-05-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9KQAW","1034","2014-06-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9LQAW","1034","2014-07-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9MQAW","1034","2014-08-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9NQAW","1034","2014-09-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9OQAW","1034","2014-10-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9PQAW","1034","2014-11-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9QQAW","1034","2014-12-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9RQAW","1034","2013-08-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","120","Item Created"
"a064E000004DR9SQAW","1034","2013-12-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9TQAW","1034","2013-10-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9UQAW","1034","2013-11-25T00:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9VQAW","1034","2013-09-24T23:00:00.000Z","a0758000002kNQRAA2","GBP","27.5","Item Created"
"a064E000004DR9WQAW","1034","2014-05-06T23:00:00.000Z","a0758000002kNOTAA2","GBP","12.5","Item Created"
"a064E000004DR9XQAW","1034","2014-05-03T23:00:00.000Z","a0758000002kNQAAA2","GBP","25","Item Created"
"a064E000004DR9YQAW","1037","2014-12-12T23:00:00.000Z","a0758000002kNDHAA2","GBP","40","Item Created"
"a064E000004DR9ZQAW","1037","2014-12-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","40","Item Created"
"a064E000004DR9aQAG","1037","2014-12-12T23:00:00.000Z","a0758000002kNGHAA2","GBP","40","Item Created"
"a064E000004DR9bQAG","1037","2014-12-12T23:00:00.000Z","a0758000002kNMyAAM","GBP","40","Item Created"
"a064E000004DR9cQAG","1038","2013-12-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","25","Item Created"
"a064E000004DR9dQAG","1038","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","25","Item Created"
"a064E000004DR9eQAG","1038","2013-12-31T00:00:00.000Z","a0758000002kNMyAAM","GBP","15","Item Created"
"a064E000004DR9fQAG","1043","2013-04-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","120","Item Created"
"a064E000004DR9gQAG","1043","2013-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","120","Item Created"
"a064E000004DR9hQAG","1043","2013-06-30T23:00:00.000Z","a0758000002kNMyAAM","GBP","124","Item Created"
"a064E000004DR9iQAG","1043","2013-07-31T23:00:00.000Z","a0758000002kNJKAA2","GBP","120","Item Created"
"a064E000004DR9jQAG","1043","2013-08-31T23:00:00.000Z","a0758000002kNMyAAM","GBP","120","Item Created"
"a064E000004DR9kQAG","1043","2013-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DR9lQAG","1043","2013-11-01T00:00:00.000Z","a0758000002kNKvAAM","GBP","200","Item Created"
"a064E000004DR9mQAG","1043","2013-12-01T00:00:00.000Z","a0758000002kNO5AAM","GBP","120","Item Created"
"a064E000004DR9nQAG","1043","2014-03-01T00:00:00.000Z","a0758000002kNMBAA2","GBP","200","Item Created"
"a064E000004DR9oQAG","1043","2014-03-31T23:00:00.000Z","a0758000002kNMBAA2","GBP","120","Item Created"
"a064E000004DR9pQAG","1043","2014-04-30T23:00:00.000Z","a0758000002kNMBAA2","GBP","120","Item Created"
"a064E000004DR9qQAG","1043","2014-05-31T23:00:00.000Z","a0758000002kNMBAA2","GBP","120","Item Created"
"a064E000004DR9rQAG","1043","2014-06-30T23:00:00.000Z","a0758000002kNMBAA2","GBP","120","Item Created"
"a064E000004DR9sQAG","1043","2014-07-31T23:00:00.000Z","a0758000002kNNEAA2","GBP","120","Item Created"
"a064E000004DR9tQAG","1043","2014-08-31T23:00:00.000Z","a0758000002kNKaAAM","GBP","150","Item Created"
"a064E000004DR9uQAG","1043","2014-09-30T23:00:00.000Z","a0758000002kNKaAAM","GBP","180","Item Created"
"a064E000004DR9vQAG","1043","2014-11-01T00:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
"a064E000004DR9wQAG","1043","2014-12-01T00:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
"a064E000004DR9xQAG","1043","2015-01-01T00:00:00.000Z","a0758000002kNGHAA2","GBP","125","Item Created"
"a064E000004DR9yQAG","1043","2015-02-01T00:00:00.000Z","a0758000002kNGHAA2","GBP","125","Item Created"
"a064E000004DR9zQAG","1043","2015-03-01T00:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
"a064E000004DRA0QAO","1043","2015-03-31T23:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
"a064E000004DRA1QAO","1043","2015-05-05T23:00:00.000Z","a0758000002kNKaAAM","GBP","250","Item Created"
"a064E000004DRA2QAO","1043","2015-04-30T23:00:00.000Z","a0758000002kNDfAAM","GBP","200","Item Created"
"a064E000004DRA3QAO","1043","2015-05-31T23:00:00.000Z","a0758000002kNKEAA2","GBP","125","Item Created"
"a064E000004DRA4QAO","1043","2015-06-30T23:00:00.000Z","a0758000002kNNtAAM","GBP","125","Item Created"
"a064E000004DRA5QAO","1043","2015-07-31T23:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
